season,week,league_key,league_name,ties,manager_a,manager_a_record,manager_b,manager_b_record
2012,2,268.l.108096,You wanna take his face off?,3,Kevo,4,--hidden--,4
2012,2,268.l.108096,You wanna take his face off?,0,Jambalaya,5,Nikolai Khabibulin,6
2012,3,268.l.108096,You wanna take his face off?,0,Dan,3,Meatty,8
2012,3,268.l.108096,You wanna take his face off?,2,M Z,1,Baby..I&#39;m gonna butter your bread,8
2012,3,268.l.108096,You wanna take his face off?,1,Kevo,6,MojoHusker,4
2012,3,268.l.108096,You wanna take his face off?,0,Jambalaya,4,--hidden--,7
2012,3,268.l.108096,You wanna take his face off?,0,Nikolai Khabibulin,6,Paulie,5
2012,4,268.l.108096,You wanna take his face off?,0,Dan,3,Kevo,8
2012,4,268.l.108096,You wanna take his face off?,1,M Z,4,Meatty,6
2012,4,268.l.108096,You wanna take his face off?,1,Baby..I&#39;m gonna butter your bread,7,Paulie,3
2012,4,268.l.108096,You wanna take his face off?,0,Jambalaya,4,MojoHusker,7
2012,4,268.l.108096,You wanna take his face off?,0,Nikolai Khabibulin,8,--hidden--,3
2012,5,268.l.108096,You wanna take his face off?,1,Dan,4,Jambalaya,6
2012,5,268.l.108096,You wanna take his face off?,0,M Z,6,Kevo,5
2012,5,268.l.108096,You wanna take his face off?,0,Baby..I&#39;m gonna butter your bread,5,Meatty,6
2012,5,268.l.108096,You wanna take his face off?,0,Nikolai Khabibulin,6,MojoHusker,5
2012,5,268.l.108096,You wanna take his face off?,0,--hidden--,5,Paulie,6
2012,6,268.l.108096,You wanna take his face off?,1,Dan,4,Nikolai Khabibulin,6
2012,6,268.l.108096,You wanna take his face off?,0,M Z,6,Jambalaya,5
2012,6,268.l.108096,You wanna take his face off?,0,Baby..I&#39;m gonna butter your bread,5,Kevo,6
2012,6,268.l.108096,You wanna take his face off?,1,Meatty,7,Paulie,3
2012,6,268.l.108096,You wanna take his face off?,1,--hidden--,6,MojoHusker,4
2012,7,268.l.108096,You wanna take his face off?,0,Dan,2,--hidden--,9
2012,7,268.l.108096,You wanna take his face off?,0,M Z,2,Nikolai Khabibulin,9
2012,7,268.l.108096,You wanna take his face off?,0,Baby..I&#39;m gonna butter your bread,2,Jambalaya,9
2012,7,268.l.108096,You wanna take his face off?,0,Meatty,6,Kevo,5
2012,7,268.l.108096,You wanna take his face off?,0,MojoHusker,7,Paulie,4
2012,8,268.l.108096,You wanna take his face off?,0,Dan,6,MojoHusker,5
2012,8,268.l.108096,You wanna take his face off?,0,M Z,1,--hidden--,10
2012,8,268.l.108096,You wanna take his face off?,1,Baby..I&#39;m gonna butter your bread,6,Nikolai Khabibulin,4
2012,8,268.l.108096,You wanna take his face off?,0,Meatty,2,Jambalaya,9
2012,8,268.l.108096,You wanna take his face off?,1,Kevo,5,Paulie,5
2012,9,268.l.108096,You wanna take his face off?,1,Dan,3,Paulie,7
2012,9,268.l.108096,You wanna take his face off?,0,M Z,3,MojoHusker,8
2012,9,268.l.108096,You wanna take his face off?,0,Baby..I&#39;m gonna butter your bread,6,--hidden--,5
2012,9,268.l.108096,You wanna take his face off?,1,Meatty,6,Nikolai Khabibulin,4
2012,9,268.l.108096,You wanna take his face off?,1,Kevo,0,Jambalaya,10
2012,10,268.l.108096,You wanna take his face off?,0,Dan,3,M Z,8
2012,10,268.l.108096,You wanna take his face off?,1,Baby..I&#39;m gonna butter your bread,0,MojoHusker,10
2012,10,268.l.108096,You wanna take his face off?,1,Meatty,5,--hidden--,5
2012,10,268.l.108096,You wanna take his face off?,0,Kevo,2,Nikolai Khabibulin,9
2012,10,268.l.108096,You wanna take his face off?,0,Jambalaya,11,Paulie,0
2012,11,268.l.108096,You wanna take his face off?,1,Dan,7,Baby..I&#39;m gonna butter your bread,3
2012,11,268.l.108096,You wanna take his face off?,2,M Z,6,Paulie,3
2012,11,268.l.108096,You wanna take his face off?,1,Meatty,2,MojoHusker,8
2012,11,268.l.108096,You wanna take his face off?,0,Kevo,2,--hidden--,9
2012,11,268.l.108096,You wanna take his face off?,1,Jambalaya,4,Nikolai Khabibulin,6
2012,12,268.l.108096,You wanna take his face off?,1,Dan,5,Meatty,5
2012,12,268.l.108096,You wanna take his face off?,1,M Z,3,Baby..I&#39;m gonna butter your bread,7
2012,12,268.l.108096,You wanna take his face off?,0,Kevo,7,MojoHusker,4
2012,12,268.l.108096,You wanna take his face off?,0,Jambalaya,6,--hidden--,5
2012,12,268.l.108096,You wanna take his face off?,0,Nikolai Khabibulin,11,Paulie,0
2012,13,268.l.108096,You wanna take his face off?,0,Dan,3,Kevo,8
2012,13,268.l.108096,You wanna take his face off?,1,M Z,2,Meatty,8
2012,13,268.l.108096,You wanna take his face off?,0,Baby..I&#39;m gonna butter your bread,11,Paulie,0
2012,13,268.l.108096,You wanna take his face off?,0,Jambalaya,2,MojoHusker,9
2012,13,268.l.108096,You wanna take his face off?,1,Nikolai Khabibulin,6,--hidden--,4
2012,14,268.l.108096,You wanna take his face off?,1,Dan,4,Jambalaya,6
2012,14,268.l.108096,You wanna take his face off?,0,M Z,5,Kevo,6
2012,14,268.l.108096,You wanna take his face off?,1,Baby..I&#39;m gonna butter your bread,4,Meatty,6
2012,14,268.l.108096,You wanna take his face off?,0,Nikolai Khabibulin,5,MojoHusker,6
2012,14,268.l.108096,You wanna take his face off?,1,--hidden--,9,Paulie,1
2012,15,268.l.108096,You wanna take his face off?,1,Dan,1,Nikolai Khabibulin,9
2012,15,268.l.108096,You wanna take his face off?,0,M Z,3,Jambalaya,8
2012,15,268.l.108096,You wanna take his face off?,1,Baby..I&#39;m gonna butter your bread,3,Kevo,7
2012,15,268.l.108096,You wanna take his face off?,1,Meatty,9,Paulie,1
2012,15,268.l.108096,You wanna take his face off?,0,--hidden--,2,MojoHusker,9
2012,16,268.l.108096,You wanna take his face off?,1,Dan,7,--hidden--,3
2012,16,268.l.108096,You wanna take his face off?,0,M Z,6,Nikolai Khabibulin,5
2012,16,268.l.108096,You wanna take his face off?,0,Baby..I&#39;m gonna butter your bread,7,Jambalaya,4
2012,16,268.l.108096,You wanna take his face off?,1,Meatty,7,Kevo,3
2012,16,268.l.108096,You wanna take his face off?,0,MojoHusker,9,Paulie,2
2012,17,268.l.108096,You wanna take his face off?,1,Dan,1,MojoHusker,9
2012,17,268.l.108096,You wanna take his face off?,0,M Z,2,--hidden--,9
2012,17,268.l.108096,You wanna take his face off?,0,Baby..I&#39;m gonna butter your bread,6,Nikolai Khabibulin,5
2012,17,268.l.108096,You wanna take his face off?,0,Meatty,6,Jambalaya,5
2012,17,268.l.108096,You wanna take his face off?,1,Kevo,9,Paulie,1
2012,18,268.l.108096,You wanna take his face off?,0,Dan,4,Paulie,7
2012,18,268.l.108096,You wanna take his face off?,1,M Z,0,MojoHusker,10
2012,18,268.l.108096,You wanna take his face off?,0,Baby..I&#39;m gonna butter your bread,8,--hidden--,3
2012,18,268.l.108096,You wanna take his face off?,0,Meatty,3,Nikolai Khabibulin,8
2012,18,268.l.108096,You wanna take his face off?,0,Kevo,6,Jambalaya,5
2012,19,268.l.108096,You wanna take his face off?,3,Dan,5,M Z,3
2012,19,268.l.108096,You wanna take his face off?,2,Baby..I&#39;m gonna butter your bread,4,MojoHusker,5
2012,19,268.l.108096,You wanna take his face off?,0,Meatty,2,--hidden--,9
2012,19,268.l.108096,You wanna take his face off?,2,Kevo,3,Nikolai Khabibulin,6
2012,19,268.l.108096,You wanna take his face off?,2,Jambalaya,6,Paulie,3
2012,20,268.l.108096,You wanna take his face off?,0,Dan,1,Baby..I&#39;m gonna butter your bread,10
2012,20,268.l.108096,You wanna take his face off?,0,M Z,10,Paulie,1
2012,20,268.l.108096,You wanna take his face off?,0,Meatty,1,MojoHusker,10
2012,20,268.l.108096,You wanna take his face off?,1,Kevo,3,--hidden--,7
2012,20,268.l.108096,You wanna take his face off?,1,Jambalaya,7,Nikolai Khabibulin,3
2012,21,268.l.108096,You wanna take his face off?,0,Dan,4,Meatty,7
2012,21,268.l.108096,You wanna take his face off?,2,M Z,4,Baby..I&#39;m gonna butter your bread,5
2012,21,268.l.108096,You wanna take his face off?,0,Kevo,7,MojoHusker,4
2012,21,268.l.108096,You wanna take his face off?,0,Jambalaya,3,--hidden--,8
2012,21,268.l.108096,You wanna take his face off?,0,Nikolai Khabibulin,11,Paulie,0
2012,22,268.l.108096,You wanna take his face off?,0,Dan,6,Kevo,5
2012,22,268.l.108096,You wanna take his face off?,0,M Z,11,Meatty,0
2012,22,268.l.108096,You wanna take his face off?,2,Baby..I&#39;m gonna butter your bread,5,Paulie,4
2012,22,268.l.108096,You wanna take his face off?,2,Jambalaya,1,MojoHusker,8
2012,22,268.l.108096,You wanna take his face off?,1,Nikolai Khabibulin,10,--hidden--,0
2012,23,268.l.108096,You wanna take his face off?,0,Baby..I&#39;m gonna butter your bread,6,--hidden--,5
2012,23,268.l.108096,You wanna take his face off?,0,Kevo,4,Jambalaya,7
2012,24,268.l.108096,You wanna take his face off?,3,Dan,5,M Z,3
2012,24,268.l.108096,You wanna take his face off?,0,Baby..I&#39;m gonna butter your bread,0,MojoHusker,11
2012,24,268.l.108096,You wanna take his face off?,0,Meatty,7,Paulie,4
2012,24,268.l.108096,You wanna take his face off?,1,Kevo,4,--hidden--,6
2012,24,268.l.108096,You wanna take his face off?,0,Jambalaya,4,Nikolai Khabibulin,7
2012,25,268.l.108096,You wanna take his face off?,0,Dan,4,Meatty,7
2012,25,268.l.108096,You wanna take his face off?,0,M Z,7,Paulie,4
2012,25,268.l.108096,You wanna take his face off?,0,Baby..I&#39;m gonna butter your bread,5,Jambalaya,6
2012,25,268.l.108096,You wanna take his face off?,0,Nikolai Khabibulin,2,MojoHusker,9
2012,1,268.l.27921,Kershaw = The Left Arm of God,1,The Wizard,6,DiZzY,5
2012,1,268.l.27921,Kershaw = The Left Arm of God,4,Nikolai Khabibulin,7,-- hidden --,1
2012,1,268.l.27921,Kershaw = The Left Arm of God,1,Dan,10,Brett,1
2012,1,268.l.27921,Kershaw = The Left Arm of God,3,--hidden--,4,MELISSA,5
2012,1,268.l.27921,Kershaw = The Left Arm of God,4,Kevo,5,NOBS,3
2012,1,268.l.27921,Kershaw = The Left Arm of God,2,M Z,10,Paulie,0
2012,2,268.l.27921,Kershaw = The Left Arm of God,1,The Wizard,9,Nikolai Khabibulin,2
2012,2,268.l.27921,Kershaw = The Left Arm of God,1,DiZzY,5,Paulie,6
2012,2,268.l.27921,Kershaw = The Left Arm of God,2,Dan,7,-- hidden --,3
2012,2,268.l.27921,Kershaw = The Left Arm of God,1,--hidden--,8,Brett,3
2012,2,268.l.27921,Kershaw = The Left Arm of God,1,Kevo,4,MELISSA,7
2012,2,268.l.27921,Kershaw = The Left Arm of God,1,M Z,7,NOBS,4
2012,3,268.l.27921,Kershaw = The Left Arm of God,1,The Wizard,7,Dan,4
2012,3,268.l.27921,Kershaw = The Left Arm of God,1,DiZzY,2,Nikolai Khabibulin,9
2012,3,268.l.27921,Kershaw = The Left Arm of God,3,Kevo,6,Brett,3
2012,3,268.l.27921,Kershaw = The Left Arm of God,0,M Z,3,MELISSA,9
2012,3,268.l.27921,Kershaw = The Left Arm of God,1,NOBS,5,Paulie,6
2012,4,268.l.27921,Kershaw = The Left Arm of God,0,The Wizard,9,--hidden--,3
2012,4,268.l.27921,Kershaw = The Left Arm of God,0,DiZzY,8,Dan,4
2012,4,268.l.27921,Kershaw = The Left Arm of God,2,Nikolai Khabibulin,9,Paulie,1
2012,4,268.l.27921,Kershaw = The Left Arm of God,2,Kevo,6,-- hidden --,4
2012,4,268.l.27921,Kershaw = The Left Arm of God,3,M Z,3,Brett,6
2012,4,268.l.27921,Kershaw = The Left Arm of God,3,NOBS,4,MELISSA,5
2012,5,268.l.27921,Kershaw = The Left Arm of God,3,The Wizard,6,Kevo,3
2012,5,268.l.27921,Kershaw = The Left Arm of God,1,DiZzY,5,--hidden--,6
2012,5,268.l.27921,Kershaw = The Left Arm of God,2,Nikolai Khabibulin,6,Dan,4
2012,5,268.l.27921,Kershaw = The Left Arm of God,1,M Z,8,-- hidden --,3
2012,5,268.l.27921,Kershaw = The Left Arm of God,2,NOBS,7,Brett,3
2012,5,268.l.27921,Kershaw = The Left Arm of God,0,MELISSA,7,Paulie,5
2012,6,268.l.27921,Kershaw = The Left Arm of God,2,The Wizard,4,M Z,6
2012,6,268.l.27921,Kershaw = The Left Arm of God,2,DiZzY,6,Kevo,4
2012,6,268.l.27921,Kershaw = The Left Arm of God,1,Nikolai Khabibulin,4,--hidden--,7
2012,6,268.l.27921,Kershaw = The Left Arm of God,1,Dan,8,Paulie,3
2012,6,268.l.27921,Kershaw = The Left Arm of God,2,NOBS,5,-- hidden --,5
2012,6,268.l.27921,Kershaw = The Left Arm of God,1,MELISSA,8,Brett,3
2012,7,268.l.27921,Kershaw = The Left Arm of God,1,The Wizard,4,NOBS,7
2012,7,268.l.27921,Kershaw = The Left Arm of God,2,DiZzY,6,M Z,4
2012,7,268.l.27921,Kershaw = The Left Arm of God,3,Nikolai Khabibulin,7,Kevo,2
2012,7,268.l.27921,Kershaw = The Left Arm of God,0,Dan,8,--hidden--,4
2012,7,268.l.27921,Kershaw = The Left Arm of God,0,MELISSA,9,-- hidden --,3
2012,7,268.l.27921,Kershaw = The Left Arm of God,2,Brett,6,Paulie,4
2012,8,268.l.27921,Kershaw = The Left Arm of God,2,The Wizard,6,MELISSA,4
2012,8,268.l.27921,Kershaw = The Left Arm of God,2,DiZzY,1,NOBS,9
2012,8,268.l.27921,Kershaw = The Left Arm of God,0,Nikolai Khabibulin,4,M Z,8
2012,8,268.l.27921,Kershaw = The Left Arm of God,3,Dan,1,Kevo,8
2012,8,268.l.27921,Kershaw = The Left Arm of God,2,--hidden--,2,Paulie,8
2012,8,268.l.27921,Kershaw = The Left Arm of God,1,Brett,6,-- hidden --,5
2012,9,268.l.27921,Kershaw = The Left Arm of God,1,The Wizard,4,Brett,7
2012,9,268.l.27921,Kershaw = The Left Arm of God,2,DiZzY,4,MELISSA,6
2012,9,268.l.27921,Kershaw = The Left Arm of God,0,Nikolai Khabibulin,8,NOBS,4
2012,9,268.l.27921,Kershaw = The Left Arm of God,3,Dan,8,M Z,1
2012,9,268.l.27921,Kershaw = The Left Arm of God,3,--hidden--,6,Kevo,3
2012,9,268.l.27921,Kershaw = The Left Arm of God,3,-- hidden --,3,Paulie,6
2012,10,268.l.27921,Kershaw = The Left Arm of God,2,The Wizard,6,-- hidden --,4
2012,10,268.l.27921,Kershaw = The Left Arm of God,2,DiZzY,5,Brett,5
2012,10,268.l.27921,Kershaw = The Left Arm of God,1,Nikolai Khabibulin,5,MELISSA,6
2012,10,268.l.27921,Kershaw = The Left Arm of God,2,Dan,6,NOBS,4
2012,10,268.l.27921,Kershaw = The Left Arm of God,2,--hidden--,3,M Z,7
2012,10,268.l.27921,Kershaw = The Left Arm of God,0,Kevo,1,Paulie,11
2012,11,268.l.27921,Kershaw = The Left Arm of God,2,The Wizard,5,Paulie,5
2012,11,268.l.27921,Kershaw = The Left Arm of God,0,DiZzY,5,-- hidden --,7
2012,11,268.l.27921,Kershaw = The Left Arm of God,1,Nikolai Khabibulin,2,Brett,9
2012,11,268.l.27921,Kershaw = The Left Arm of God,1,Dan,4,MELISSA,7
2012,11,268.l.27921,Kershaw = The Left Arm of God,0,--hidden--,10,NOBS,2
2012,11,268.l.27921,Kershaw = The Left Arm of God,0,Kevo,7,M Z,5
2012,12,268.l.27921,Kershaw = The Left Arm of God,1,The Wizard,6,DiZzY,5
2012,12,268.l.27921,Kershaw = The Left Arm of God,1,Nikolai Khabibulin,5,-- hidden --,6
2012,12,268.l.27921,Kershaw = The Left Arm of God,1,Dan,6,Brett,5
2012,12,268.l.27921,Kershaw = The Left Arm of God,0,--hidden--,6,MELISSA,6
2012,12,268.l.27921,Kershaw = The Left Arm of God,1,Kevo,4,NOBS,7
2012,12,268.l.27921,Kershaw = The Left Arm of God,1,M Z,7,Paulie,4
2012,13,268.l.27921,Kershaw = The Left Arm of God,0,The Wizard,9,Nikolai Khabibulin,3
2012,13,268.l.27921,Kershaw = The Left Arm of God,2,DiZzY,4,Paulie,6
2012,13,268.l.27921,Kershaw = The Left Arm of God,1,Dan,9,-- hidden --,2
2012,13,268.l.27921,Kershaw = The Left Arm of God,2,--hidden--,3,Brett,7
2012,13,268.l.27921,Kershaw = The Left Arm of God,1,Kevo,7,MELISSA,4
2012,13,268.l.27921,Kershaw = The Left Arm of God,1,M Z,6,NOBS,5
2012,14,268.l.27921,Kershaw = The Left Arm of God,1,The Wizard,8,Dan,3
2012,14,268.l.27921,Kershaw = The Left Arm of God,2,DiZzY,3,Nikolai Khabibulin,7
2012,14,268.l.27921,Kershaw = The Left Arm of God,1,Kevo,2,Brett,9
2012,14,268.l.27921,Kershaw = The Left Arm of God,2,M Z,4,MELISSA,6
2012,14,268.l.27921,Kershaw = The Left Arm of God,1,NOBS,8,Paulie,3
2012,15,268.l.27921,Kershaw = The Left Arm of God,1,The Wizard,7,--hidden--,4
2012,15,268.l.27921,Kershaw = The Left Arm of God,2,DiZzY,8,Dan,2
2012,15,268.l.27921,Kershaw = The Left Arm of God,1,Nikolai Khabibulin,8,Paulie,3
2012,15,268.l.27921,Kershaw = The Left Arm of God,0,Kevo,10,-- hidden --,2
2012,15,268.l.27921,Kershaw = The Left Arm of God,0,M Z,4,Brett,8
2012,15,268.l.27921,Kershaw = The Left Arm of God,0,NOBS,6,MELISSA,6
2012,16,268.l.27921,Kershaw = The Left Arm of God,0,The Wizard,3,Kevo,9
2012,16,268.l.27921,Kershaw = The Left Arm of God,2,DiZzY,5,--hidden--,5
2012,16,268.l.27921,Kershaw = The Left Arm of God,2,Nikolai Khabibulin,6,Dan,4
2012,16,268.l.27921,Kershaw = The Left Arm of God,2,M Z,3,-- hidden --,7
2012,16,268.l.27921,Kershaw = The Left Arm of God,1,NOBS,4,Brett,7
2012,16,268.l.27921,Kershaw = The Left Arm of God,2,MELISSA,2,Paulie,8
2012,17,268.l.27921,Kershaw = The Left Arm of God,2,The Wizard,7,M Z,3
2012,17,268.l.27921,Kershaw = The Left Arm of God,1,DiZzY,7,Kevo,4
2012,17,268.l.27921,Kershaw = The Left Arm of God,1,Nikolai Khabibulin,3,--hidden--,8
2012,17,268.l.27921,Kershaw = The Left Arm of God,0,Dan,6,Paulie,6
2012,17,268.l.27921,Kershaw = The Left Arm of God,1,NOBS,9,-- hidden --,2
2012,17,268.l.27921,Kershaw = The Left Arm of God,0,MELISSA,9,Brett,3
2012,18,268.l.27921,Kershaw = The Left Arm of God,1,The Wizard,5,NOBS,6
2012,18,268.l.27921,Kershaw = The Left Arm of God,2,DiZzY,2,M Z,8
2012,18,268.l.27921,Kershaw = The Left Arm of God,1,Nikolai Khabibulin,9,Kevo,2
2012,18,268.l.27921,Kershaw = The Left Arm of God,0,Dan,7,--hidden--,5
2012,18,268.l.27921,Kershaw = The Left Arm of God,3,MELISSA,8,-- hidden --,1
2012,18,268.l.27921,Kershaw = The Left Arm of God,1,Brett,7,Paulie,4
2012,19,268.l.27921,Kershaw = The Left Arm of God,1,The Wizard,6,MELISSA,5
2012,19,268.l.27921,Kershaw = The Left Arm of God,0,DiZzY,4,NOBS,8
2012,19,268.l.27921,Kershaw = The Left Arm of God,3,Nikolai Khabibulin,8,M Z,1
2012,19,268.l.27921,Kershaw = The Left Arm of God,2,Dan,5,Kevo,5
2012,19,268.l.27921,Kershaw = The Left Arm of God,1,--hidden--,9,Paulie,2
2012,19,268.l.27921,Kershaw = The Left Arm of God,2,Brett,3,-- hidden --,7
2012,20,268.l.27921,Kershaw = The Left Arm of God,3,The Wizard,7,Brett,2
2012,20,268.l.27921,Kershaw = The Left Arm of God,2,DiZzY,4,MELISSA,6
2012,20,268.l.27921,Kershaw = The Left Arm of God,0,Nikolai Khabibulin,10,NOBS,2
2012,20,268.l.27921,Kershaw = The Left Arm of God,0,Dan,7,M Z,5
2012,20,268.l.27921,Kershaw = The Left Arm of God,1,--hidden--,9,Kevo,2
2012,20,268.l.27921,Kershaw = The Left Arm of God,2,-- hidden --,4,Paulie,6
2012,21,268.l.27921,Kershaw = The Left Arm of God,3,The Wizard,9,-- hidden --,0
2012,21,268.l.27921,Kershaw = The Left Arm of God,3,DiZzY,6,Brett,3
2012,21,268.l.27921,Kershaw = The Left Arm of God,0,Nikolai Khabibulin,8,MELISSA,4
2012,21,268.l.27921,Kershaw = The Left Arm of God,1,Dan,4,NOBS,7
2012,21,268.l.27921,Kershaw = The Left Arm of God,0,--hidden--,9,M Z,3
2012,21,268.l.27921,Kershaw = The Left Arm of God,0,Kevo,7,Paulie,5
2012,22,268.l.27921,Kershaw = The Left Arm of God,0,The Wizard,5,Paulie,7
2012,22,268.l.27921,Kershaw = The Left Arm of God,1,DiZzY,6,-- hidden --,5
2012,22,268.l.27921,Kershaw = The Left Arm of God,0,Nikolai Khabibulin,9,Brett,3
2012,22,268.l.27921,Kershaw = The Left Arm of God,2,Dan,6,MELISSA,4
2012,22,268.l.27921,Kershaw = The Left Arm of God,0,--hidden--,6,NOBS,6
2012,22,268.l.27921,Kershaw = The Left Arm of God,2,Kevo,4,M Z,6
2012,23,268.l.27921,Kershaw = The Left Arm of God,1,DiZzY,6,Kevo,5
2012,23,268.l.27921,Kershaw = The Left Arm of God,3,Dan,6,--hidden--,3
2012,23,268.l.27921,Kershaw = The Left Arm of God,1,NOBS,4,MELISSA,7
2012,23,268.l.27921,Kershaw = The Left Arm of God,2,-- hidden --,7,Paulie,3
2012,24,268.l.27921,Kershaw = The Left Arm of God,1,The Wizard,4,MELISSA,7
2012,24,268.l.27921,Kershaw = The Left Arm of God,2,DiZzY,7,M Z,3
2012,24,268.l.27921,Kershaw = The Left Arm of God,0,Nikolai Khabibulin,9,Dan,3
2012,24,268.l.27921,Kershaw = The Left Arm of God,2,--hidden--,9,NOBS,1
2012,24,268.l.27921,Kershaw = The Left Arm of God,1,Kevo,7,Paulie,4
2012,24,268.l.27921,Kershaw = The Left Arm of God,2,Brett,8,-- hidden --,2
2012,25,268.l.27921,Kershaw = The Left Arm of God,1,The Wizard,7,Dan,4
2012,25,268.l.27921,Kershaw = The Left Arm of God,1,DiZzY,6,Brett,5
2012,25,268.l.27921,Kershaw = The Left Arm of God,0,Nikolai Khabibulin,9,MELISSA,3
2012,25,268.l.27921,Kershaw = The Left Arm of God,1,M Z,9,-- hidden --,2
2013,1,308.l.8419,Dodgers a steal at 2 Billion!,0,The Wizard,8,Craig,4
2013,1,308.l.8419,Dodgers a steal at 2 Billion!,3,M Z,5,NOBS,4
2013,1,308.l.8419,Dodgers a steal at 2 Billion!,1,DiZzY,5,Kevo,6
2013,1,308.l.8419,Dodgers a steal at 2 Billion!,3,Nikolai Khabibulin,3,Dan,6
2013,1,308.l.8419,Dodgers a steal at 2 Billion!,1,Paulie,6,MELISSA,5
2013,2,308.l.8419,Dodgers a steal at 2 Billion!,1,The Wizard,6,M Z,5
2013,2,308.l.8419,Dodgers a steal at 2 Billion!,0,Craig,7,MELISSA,5
2013,2,308.l.8419,Dodgers a steal at 2 Billion!,0,DiZzY,9,NOBS,3
2013,2,308.l.8419,Dodgers a steal at 2 Billion!,2,Nikolai Khabibulin,6,Kevo,4
2013,2,308.l.8419,Dodgers a steal at 2 Billion!,1,Paulie,7,Dan,4
2013,3,308.l.8419,Dodgers a steal at 2 Billion!,1,The Wizard,6,DiZzY,5
2013,3,308.l.8419,Dodgers a steal at 2 Billion!,0,Craig,9,M Z,3
2013,3,308.l.8419,Dodgers a steal at 2 Billion!,1,Nikolai Khabibulin,6,NOBS,5
2013,3,308.l.8419,Dodgers a steal at 2 Billion!,1,Paulie,7,Kevo,4
2013,3,308.l.8419,Dodgers a steal at 2 Billion!,1,Dan,7,MELISSA,4
2013,4,308.l.8419,Dodgers a steal at 2 Billion!,1,The Wizard,4,Nikolai Khabibulin,7
2013,4,308.l.8419,Dodgers a steal at 2 Billion!,1,Craig,7,DiZzY,4
2013,4,308.l.8419,Dodgers a steal at 2 Billion!,1,M Z,8,MELISSA,3
2013,4,308.l.8419,Dodgers a steal at 2 Billion!,0,Paulie,8,NOBS,4
2013,4,308.l.8419,Dodgers a steal at 2 Billion!,4,Dan,5,Kevo,3
2013,5,308.l.8419,Dodgers a steal at 2 Billion!,3,The Wizard,4,Paulie,5
2013,5,308.l.8419,Dodgers a steal at 2 Billion!,4,Craig,4,Nikolai Khabibulin,4
2013,5,308.l.8419,Dodgers a steal at 2 Billion!,2,M Z,7,DiZzY,3
2013,5,308.l.8419,Dodgers a steal at 2 Billion!,1,Dan,3,NOBS,8
2013,5,308.l.8419,Dodgers a steal at 2 Billion!,1,Kevo,7,MELISSA,4
2013,6,308.l.8419,Dodgers a steal at 2 Billion!,1,The Wizard,4,Dan,7
2013,6,308.l.8419,Dodgers a steal at 2 Billion!,2,Craig,6,Paulie,4
2013,6,308.l.8419,Dodgers a steal at 2 Billion!,0,M Z,5,Nikolai Khabibulin,7
2013,6,308.l.8419,Dodgers a steal at 2 Billion!,2,DiZzY,3,MELISSA,7
2013,6,308.l.8419,Dodgers a steal at 2 Billion!,0,Kevo,4,NOBS,8
2013,7,308.l.8419,Dodgers a steal at 2 Billion!,1,The Wizard,8,Kevo,3
2013,7,308.l.8419,Dodgers a steal at 2 Billion!,1,Craig,8,Dan,3
2013,7,308.l.8419,Dodgers a steal at 2 Billion!,2,M Z,5,Paulie,5
2013,7,308.l.8419,Dodgers a steal at 2 Billion!,2,DiZzY,5,Nikolai Khabibulin,5
2013,7,308.l.8419,Dodgers a steal at 2 Billion!,2,NOBS,8,MELISSA,2
2013,8,308.l.8419,Dodgers a steal at 2 Billion!,1,The Wizard,5,NOBS,6
2013,8,308.l.8419,Dodgers a steal at 2 Billion!,1,Craig,9,Kevo,2
2013,8,308.l.8419,Dodgers a steal at 2 Billion!,1,M Z,6,Dan,5
2013,8,308.l.8419,Dodgers a steal at 2 Billion!,0,DiZzY,5,Paulie,7
2013,8,308.l.8419,Dodgers a steal at 2 Billion!,1,Nikolai Khabibulin,8,MELISSA,3
2013,9,308.l.8419,Dodgers a steal at 2 Billion!,0,The Wizard,8,MELISSA,4
2013,9,308.l.8419,Dodgers a steal at 2 Billion!,0,Craig,2,NOBS,10
2013,9,308.l.8419,Dodgers a steal at 2 Billion!,3,M Z,3,Kevo,6
2013,9,308.l.8419,Dodgers a steal at 2 Billion!,1,DiZzY,4,Dan,7
2013,9,308.l.8419,Dodgers a steal at 2 Billion!,0,Nikolai Khabibulin,10,Paulie,2
2013,10,308.l.8419,Dodgers a steal at 2 Billion!,1,The Wizard,6,Craig,5
2013,10,308.l.8419,Dodgers a steal at 2 Billion!,1,M Z,3,NOBS,8
2013,10,308.l.8419,Dodgers a steal at 2 Billion!,0,DiZzY,7,Kevo,5
2013,10,308.l.8419,Dodgers a steal at 2 Billion!,1,Nikolai Khabibulin,10,Dan,1
2013,10,308.l.8419,Dodgers a steal at 2 Billion!,1,Paulie,6,MELISSA,5
2013,11,308.l.8419,Dodgers a steal at 2 Billion!,1,The Wizard,5,M Z,6
2013,11,308.l.8419,Dodgers a steal at 2 Billion!,2,Craig,6,MELISSA,4
2013,11,308.l.8419,Dodgers a steal at 2 Billion!,1,DiZzY,3,NOBS,8
2013,11,308.l.8419,Dodgers a steal at 2 Billion!,1,Nikolai Khabibulin,8,Kevo,3
